,id,alg
114,1806.02215,"[t]
\caption{Learning in Spectral Inference Networks}\label{alg:spin}
\begin{algorithmic}[1]
\State \textbf{given} symmetric kernel $k$, decay rates $\beta_t$, first order optimizer \textsc{Optim}
\State \textbf{initialize} parameters $\theta_0$, average covariance $\bar{\mathbf{\Sigma}}_0 = \mathbf{I}$, average Jacobian of covariance $\bar{\mathbf{J}}_{\mathbf{\Sigma}_0} = 0$
\While{not converged}
    \State Get minibatches $\mathbf{x}_{t1}, \ldots, \mathbf{x}_{tN}$ and $\mathbf{x}'_{t1}, \ldots, \mathbf{x}'_{tN}$
    \State $\hat{\mathbf{\Sigma}}_t = \frac{1}{2}\left(\frac{1}{N}\sum_{i}\mathbf{u}_{\theta_t}(\mathbf{x}_{ti})\mathbf{u}_{\theta_t}(\mathbf{x}_{ti})^T +\frac{1}{N}\sum_{i} \mathbf{u}_{\theta_t}(\mathbf{x}'_{ti})\mathbf{u}_{\theta_t}(\mathbf{x}'_{ti})^T\right)$, covariance of minibatches
    \State $\hat{\mathbf{\Pi}}_t = \frac{1}{N}\sum_{i}k(\mathbf{x}_{ti}, \mathbf{x}'_{ti})\mathbf{u}_{\theta_t}(\mathbf{x}_{ti})\mathbf{u}_{\theta_t}( \mathbf{x}'_{ti})^T$
    \State $\bar{\mathbf{\Sigma}}_t \gets (1-\beta_t) \bar{\mathbf{\Sigma}}_{t-1} + \beta_t\hat{\mathbf{\Sigma}}_t$
    \State $\bar{\mathbf{J}}_{\mathbf{\Sigma}_t} \gets (1-\beta_t) \bar{\mathbf{J}}_{\mathbf{\Sigma}_{t-1}} + \beta_t\hat{\mathbf{J}}_{\mathbf{\Sigma}_t}$
    \State $\bar{\mathbf{L}}_t \gets$ Cholesky decomposition of $\bar{\mathbf{\Sigma}}_t$
    \State Compute gradient $\tilde{\nabla}_{\mathbf{\theta}}\mathrm{Tr}(\mathbf{\Lambda}(\hat{\mathbf{\Pi}}_t, \bar{\mathbf{\Sigma}}_t, \hat{\mathbf{J}}_{\mathbf{\Pi}_t}, \bar{\mathbf{J}}_{\mathbf{\Sigma}_t}))$ according to Eq.~\ref{eqn:symmetry_broken_gradient}
    \State $\theta_t \gets \mathrm{\textsc{Optim}}(\theta_{t-1}, \tilde{\nabla}_{\theta}\mathrm{Tr}(\mathbf{\Lambda}(\hat{\mathbf{\Pi}}_t, \bar{\mathbf{\Sigma}}_t, \hat{\mathbf{J}}_{\mathbf{\Pi}_t}, \bar{\mathbf{J}}_{\mathbf{\Sigma}_t}))$
\EndWhile
\State \textbf{result} Eigenfunctions $\mathbf{v}_{\theta^*}(\mathbf{x})=\mathbf{L}^{-1}\mathbf{u}_{\theta^*}(\mathbf{x})$ of $\mathcal{K}[f](\mathbf{x}) = \mathbb{E}_{\mathbf{x}'}[k(\mathbf{x}, \mathbf{x}')f(\mathbf{x}')]$
\end{algorithmic}
"
115,1806.00416,"[H]
\caption{General Pattern Search (GPS)}
\label{alg: GPS algorithm}
\begin{algorithmic}[1] 
% Where $x_0 \in \mathbb{R}^n$, $\Delta_0 > 0$
\Procedure{GPS\_SOLVER}{$\mathbf{x}^{(0)}$, $\Delta^{(0)}$, $\mathbf{C}^{(0)}$, $\mathbf{B}$}
\State $k=-1$
\Do
	\State $k = k+1$
% 	\State Compute $f(x_k)$
    \State $\mathbf{s}^{(k)} =$ EXPLORE\_MOVES($\mathbf{B}\mathbf{C}^{(k)}$, $\mathbf{x}^{(k)}$, $\Delta^{(k)}$) \label{func: GPS exploratory moves}
    \State $\rho^{(k)}=f(\mathbf{x}^{(k)}+\mathbf{s}^{(k)})-f(\mathbf{x}^{(k)})$
    \If{$\rho^{(k)} < 0$}
    	\State $\mathbf{x}^{(k+1)}=\mathbf{x}^{(k)} + \mathbf{s}^{(k)}$
        \Comment{Successful iteration}
    \Else 
    	\State $\mathbf{x}^{(k+1)}=\mathbf{x}^{(k)}$
        \Comment{Unsuccessful iteration}
    \EndIf
    \State $\Delta^{(k+1)}, \mathbf{C}^{(k+1)}=$ UPDATE($\mathbf{C}^{(k)}$, $\Delta^{(k)}$,  $\rho^{(k)}$) \label{func: GPS update ck and dk}
    
\doWhile{convergence criterion == False}
\EndProcedure
\end{algorithmic}
"
116,1806.00416,"[H]
\caption{Proposed MDS}
\label{a:proposed}
\begin{algorithmic}[1] 

\Procedure{MDS}{$\mathbf{T}$, $L$, $r^{(0)}$}
    \State $k$ $\gets$ $0$
    \Comment{k is the number of epochs}
	\State $\mathbf{X}^{(k)}$ $\gets$ UNIFORM($N \times L$)
    \State $\mathbf{D}^{(k)}$ $\gets$ DISTANCE\_MATRIX($\mathbf{X}^{(k)}$)
    \State $e^{(k)}$ $\gets$ $f(\mathbf{T}, \mathbf{D}^{(k)})$
    \State $e^{(k-1)}$ $\gets$ $+\infty$
    \State $r^{(k)}$ $\gets$ $r^{(0)}$
    \While{$r^{(k)} > \delta$}
        \If{$e^{(k-1)} - e^{(k)} \leq \epsilon \cdot e^{(k)}$} \label{al:eps}
        	\State $r^{(k)}$ $\gets$ $\frac{r^{(k)}}{2}$
        \EndIf
    	\State $\mathbf{S}$ $\gets$ SEARCH\_DIRECTIONS($r^{(k)}$, $L$)
		\ForAll{$x \in \mathbf{X}^{(k)}$}
			\State $\mathbf{X^{*}}, e^{*}$ $\gets$ OPTIMAL\_MOVE($\mathbf{X}^{(k)}$,$x$,$\mathbf{S}$,$e^{(k)}$) \label{al:move_line}
			\State $e^{(k-1)} \gets e^{(k)}$
			\State $e^{(k)}$ $\gets$ $e^*$
        	\State $\mathbf{X}^{(k)}$ $\gets$ $\mathbf{X^*}$
        \EndFor
        \State $k = k + 1$
	\EndWhile
\EndProcedure
\end{algorithmic}
"
117,1806.00416,"[H]
\caption{Define search directions}
\label{a:search_directions}
\begin{algorithmic}[1] 

\Function{SEARCH\_DIRECTIONS}{$r$, $L$}
	\State $\mathbf{S^+}$ $\gets$ $r \cdot \mathbf{I}_{L }$
	\State $\mathbf{S^-}$ $\gets$ $-r \cdot \mathbf{I}_{L }$
	\State $\mathbf{S}$ $\gets$ $[\frac{\mathbf{S^+}}{\mathbf{S^-}}]$
    \State \Return $S$
\EndFunction
\end{algorithmic}
"
118,1806.00416,"[H]
\caption{Find optimal move for a point}
\label{a:move}
\begin{algorithmic}[1] 

\Function{OPTIMAL\_MOVE}{$\mathbf{X}^{(k)}$, $x$, $S$, $e$}
	\State $e^* \gets e$
	\ForAll{$s \in \mathbf{S}$}
		\State $\tilde{x}$ $\gets$ $x + s$
    	\State $\mathbf{\tilde{X}}$ $\gets$ UPDATE\_POINT($\mathbf{X}^{(k)}$, $x$, $\tilde{x}$)
    	\Comment{Update $x$ point of $\mathbf{X}^{(k)}$ with $\tilde{x}$}
    	\State $\mathbf{D}$ $\gets$ DISTANCE\_MATRIX($\mathbf{\tilde{X}}$) \label{al:distance_matrix}
    	\State $\tilde{e}$ $\gets$ f($\mathbf{T}$, $\mathbf{D}$)
    	\If{$\tilde{e} < e^*$}
    		\State $e^*$ $\gets$ $\tilde{e}$
    		\State $\mathbf{X}^*$ $\gets$ $\mathbf{\tilde{X}}$
   		\EndIf
	\EndFor
    \State \Return $X^*, e^*$
\EndFunction
\end{algorithmic}
"
119,1806.00416,"[H]
% \caption{alg}
% \label{a:proposed}
% \begin{algorithmic}[1] 

% \Procedure{MDS}{$D_t$, $L$}

% 	\Comment{$D_t$ is an $N \times N$ dissimilarity matrix}
    
% 	\Comment{$N$ is the number of data points}
% 	\State $\mathbf{X}$ $\gets$ uniform($N \times L$)
%     \State $D$ $\gets$ distance\_matrix($\mathbf{X}$)
%     \State $e$ $\gets$ mse($D_t$, $D$)
%     \State $r$ $\gets$ starting\_radius()
    
%     \Comment{starting\_radius initializes the search radius}
    
%     \Comment{It may be a constant value or found heuristically}
    
%     \While{$r > \delta$}
%     	\ForAll{$x \in \mathbf{X}$}
%         	\State $S_+$ $\gets$ $r \cdot I_{L \times L}$
%             \State $S_-$ $\gets$ $-r \cdot I_{L \times L}$
%            	\State $S$ $\gets$ $[\frac{S_+}{S_-}]$
            
%             \Comment{$S$ is a $2L \times L$ matrix of the search dimensions (vertical concatenation of $S_+$ and $S_-$)}
%             \State $e_S$ $\gets$ $+\infty$
%             \State $\mathbf{X_S}$ $\gets$ $\mathbf{X}$
%             \ForAll{$s \in S$}
%             	\State $x_{temp}$ $\gets$ $x + s$
%             	\State $\mathbf{X_{temp}}$ $\gets$ swap\_row($\mathbf{X}$, $x_{temp}$)
% 				\State $D$ $\gets$ distance\_matrix($\mathbf{X}$)
%                 \State $e_{temp}$ $\gets$ mse($D_t$, $D$)
%                 \If{$e_{temp} < e_S \land e_{temp} < e$}
%                 	\State $e_S$ $\gets$ $e_{temp}$
%                     \State $\mathbf{X_S}$ $\gets$ $\mathbf{X_{temp}}$
%                 \EndIf
% 			\EndFor
%             \If{$e - e_S < \epsilon$}
%             	\State $r$ $\gets$ $\frac{r}{2}$
%             \EndIf
% 			\State $e$ $\gets$ $e_S$
%         	\State $\mathbf{X}$ $\gets$ $\mathbf{X_S}$
%         \EndFor
%     \EndWhile
% \EndProcedure
% \end{algorithmic}
% "
120,1806.00416,"[H]
\begin{algorithmic}
\State $\mathbf{X^{*}}, e^{*}$ $\gets$ OPTIMAL\_MOVE($\mathbf{X}^{(k)}$, $x$, $S$, $+\infty$)
\end{algorithmic}
"
121,1806.00416,"[H]
% \caption{Find optimal move for a point}
% \label{a:move_opt}
% \begin{algorithmic}[1] 

% \Function{OPTIMAL\_MOVE}{$D_k$, $\mathbf{X_k}$, $x$, $S$, $e$}
% 	\State $e^* \gets e$
%     \State $D \gets D_k$
% 	\ForAll{$s \in S$}
% 		\State $\tilde{x}$ $\gets$ $x + s$
%     	\State $\mathbf{\tilde{X}}$ $\gets$ UPDATE\_POINT($\mathbf{X_k}$, $x$, $\tilde{x}$)
%     	\Comment{Update $x$ point of $\mathbf{X_k}$ with $\tilde{x}$}
        
%         \State $d$ $\gets$ NON\_ZERO($s$)
%         \Comment{Modified dimension $d$ is the single non zero element of $s$}
%     	\ForAll{$y \in \{ \mathbf{X_k} \smallsetminus x \}$}
%         	\State $D_{xy} \gets u(D_k, x_d, \tilde{x_d}, y_d)$ 
%         \EndFor
%     	\State $\tilde{e}$ $\gets$ f($\Delta$, $D$)
%     	\If{$\tilde{e} < e^*$}
%     		\State $e_*$ $\gets$ $\tilde{e}$
%     		\State $\mathbf{X^*}$ $\gets$ $\mathbf{\tilde{X}}$
%            	\State $D_k$ $\gets$ $D$
%    		\EndIf
%         \State $D$ $\gets$ $D_k$
% 	\EndFor
%     \State \Return $X^*, e^*, D_k$
% \EndFunction
% \end{algorithmic}
% "
122,1806.02136,"[t!]
\renewcommand{\algorithmiccomment}[1]{// #1}
\begin{algorithmic}[1]
\State \Comment{Returns an expression including both the original and the derivative computation.}
\Function{deriv}{\expr{}, \text{x}}
\State args $\gets \emptyset$
\State f $\gets$ \expr{}
\ForAll{v $\gets$ \textsc{freeVars}(e)}
\State f $\gets$ \vabs{v}{f}
% \If{v = x}
% \State  args $\gets$ args $\cup$ \Call{dual}{v, \textsc{oneHot}(v)}
% \Else
% \State  args $\gets$ args $\cup$ \Call{dual}{v, \textsc{zero}(v)}
% \EndIf
\State  args $\gets$ args $\cup$ \Call{dual}{v, \iif{}(v = x) \then{} \textsc{oneHot}(v) \elsee{} \textsc{zero}(v)}
\EndFor
\State df $\gets$ (\difftrans{f}) args
\If{\Call{Type}{x} = \typedouble}
\State \Return{df}
\ElsIf{\Call{Type}{x} = \typevector}
\State \Return{\vbuildk{} (\vlength{x}) (\vabs{ri}{} df)}
\ElsIf{\Call{Type}{x} = \typematrix}
\State \Return{\vbuildk{} (matrixRows x) (\vabs{ri}{} \vbuildk{} (matrixCols x) (\vabs{ci}{} df))}
\EndIf
\EndFunction
\State \Comment{Returns the dual number encoding of the two input expressions.}
\Function{dual}{\exprind{1}, \exprind{2}}
\If{\Call{Type}{\exprind{1}} = \typedouble}
\State \Return{\adpair{\exprind{1}}{\exprind{2}}}
\ElsIf{\Call{Type}{\exprind{1}} = \typevector}
\State \Return{vectorZip \exprind{1} \exprind{2}}
\ElsIf{\Call{Type}{\exprind{1}} = \typematrix}
\State \Return{matrixZip \exprind{1} \exprind{2}}
\EndIf
\EndFunction
\State \Comment{Returns a zero scalar, vector, or matrix expression based on the type of input.}
\Function{zero}{\expr}
\If{\Call{Type}{\expr} = \typedouble}
\State \Return{0}
\ElsIf{\Call{Type}{\expr} = \typevector}
\State \Return{vectorZeros (\vlength{\expr})}
\ElsIf{\Call{Type}{\expr} = \typematrix}
\State \Return{matrixZeros (matrixRows \expr) (matrixCols \expr)}
\EndIf
\EndFunction
\State \Comment{Returns a one-hot encoding scalar, vector, or matrix expression.}
\Function{oneHot}{\expr}
\If{\Call{Type}{\expr} = \typedouble}
\State \Return{1}
\ElsIf{\Call{Type}{\expr} = \typevector}
\State \Return{vectorHot (\vlength{\expr}) ri}
\ElsIf{\Call{Type}{\expr} = \typematrix}
\State \Return{matrixHot (matrixRows \expr) (matrixCols \expr) ri ci}
\EndIf
\EndFunction
\end{algorithmic}
\caption{A pseudo-code implementation of the \derivk{} construct.}
\label{fig:deriv}
"
123,1806.02071,"
\caption{Simulation with the Latent Space Integration Network}
\begin{algorithmic}
\State{{$\vec{c_{0}} \gets G^{\dagger}(\vec{u_{0}})$}}
\While{simulating from $t$ to $t+1$}
  \State{$\vec{x}_t \gets [\vec{c}_t; \Delta\vec{p}_t] \quad$ // $\vec{c}_t$ from previous step, $\vec{p}$ is given} 
  \State{$\vec{z}_{t+1} \gets \vec{z}_t + T(\vec{x}_t)\quad$ // latent code inference }
  \State{$\vec{c}_{t+1} \gets [\vec{z}_{t+1}; \vec{p}_{t+1}]$}
  \State{$\vec{u}_{t+1} \gets G(\vec{c}_{t+1}) \quad$ // velocity field reconstruction}
\EndWhile
\end{algorithmic}
\label{alg:algorithm}
"
124,1705.03854,"[b]
\caption{INFERENCE. At test time, the data extracted from the resized videoclip is input to the three branches and their output is summed and normalized to obtain the final FoA prediction.}
\label{alg:test_algorithm}
\begin{algorithmic}[1]
%%%% INFERENCE
\vspace{0.1cm}
\Statex \hspace{-0.5cm} {\bf input:} data $X=\{x_{1}, x_{2}, \dots, x_{16}\}$ for all domains
\Statex \hspace{-0.5cm} {\bf output:} predicted FoA map $\hat{y}$
\State $X_\text{res} \gets \texttt{\small resize}(X, (112, 112))$
\For{branch $b \in \{\text{RGB}, \text{flow}, \text{seg}\}$}
\State $\hat{y}_b \gets$ \texttt{\footnotesize REFINE}(\texttt{\small stack}($x_{b_{16}}$, \texttt{\small upsample}(\texttt{\footnotesize COARSE}($X_{b_\text{res}}$))))
\EndFor
\State $\hat{y} \gets \sum_b \hat{y}_b / \sum_i \sum_b \hat{y}_b(i)$
\end{algorithmic}
"
125,1806.02056,"[t]
\begin{description}
\item[Inputs:] $\mathcal{R}$ --- a collection of binary user histories, $\tau$ --- upper bound on the number of top-level categories, $\mu$ --- maximum category size, $\delta$ --- threshold used in model building test, $\kappa$ --- number of EM steps for each category. \\
\item[Outputs:] An HLTM $m$.
\end{description}

\begin{algorithmic}[1]
\State $\mathcal{R}_1 \gets \mathcal{R}$, $m \gets null$.
\Repeat \label{alg1.start}
    \State $m_1 \gets$ \sysname{LearnFlatForestModel}($\mathcal{R}_1$, $\delta$, $\mu$, $\kappa$);\label{alg1:learnFlat}
    \State $\mathcal{R}_1 \gets$ \sysname{HardAssignment}($m_1$, $\mathcal{R}_1$); \label{alg1.hardassign}

    \If{${m}= null$}
        \State ${m} \gets {m}_1$;\label{alg1.m}
    \Else
        \State $m\gets$ \sysname{StackModels}(${m}_1$, ${m}$); \label{alg1.stackmodel}
    \EndIf
    

\Until number of top-level nodes in $m  \leq \tau$.  \label{alg1.end}
\State Link the top level latent nodes of $m$ to form a tree.
\State \Return $m$. \label{alg1.return}
\end{algorithmic}
%\end{multicols}
\caption{\sysname{HLTA-Forest}($\mathcal{R}$, $\tau$, $\mu$, $\delta$)}
\label{alg.top}
"
126,1806.02056,"[t]
\begin{description}
\item[Inputs:] $\mathcal{R}_1$, $\mu$, $\delta$, $\kappa$. \\
\item[Outputs:] A flat forest model $m_1$.
\end{description}

\begin{algorithmic}[1]
\State $\mathcal{I} \gets$ all items in $\mathcal{R}_1$, $m_1 \gets \emptyset$.
\While {$|\mathcal{I}| > 0$}
    \State $c \gets$ \sysname{OneCategory}($\mathcal{R}_1$, $\mathcal{I}$, $\delta$, $\mu$, $\kappa$);
    \State $m_1 \gets m_1 \cup \{c\}$;
    \State $\mathcal{I} \gets $ item in $\mathcal{R}_1$ but not in any $c \in m_1$;
\EndWhile
\State \Return $m_1$.
\end{algorithmic}
\caption{\sysname{LearnFlatForestModel}($\mathcal{R}_1$, $\delta$, $\mu$, $\kappa$)}
\label{alg.buildislands}
"
127,1806.02056,"[t]
\begin{description}
\item[Inputs:] $\mathcal{I}$, $\mathcal{R}_1$, $\mu$, $\delta$, $\kappa$. \\
\item[Outputs:] A category $c$.
\end{description}

%\begin{multicols}{2}
\begin{algorithmic}[1]
\State \textbf{if} number of items $|\mathcal{I}| \leq 3$, $c \gets$ \sysname{LearnLCM}($\mathcal{R}_1$, $\mathcal{I}$), \textbf{return} $c$.\label{alg3.line1}
\State $\mathcal{S} \gets$ a random variable from $\mathcal{I}$ \label{alg3.s1}
\State {\scriptsize $X \gets \argmax_{A \in \mathcal{I} \setminus \mathcal{S}} CosineSim(A, \mathcal{S})$};\label{alg3.s2}
\State {$\mathcal{S} \gets \mathcal{S} \cup {X} $};\label{alg3.s3}
\State $\mathcal{I}_1 \gets  \mathcal{I} \setminus \mathcal{S}$;
\State $\mathcal{R}_2 \gets$ \sysname{ProjectData}($\mathcal{R}_1$, $\mathcal{S}$); \\
$c \gets$ \sysname{LearnLCM}($\mathcal{R}_2$, $\mathcal{S}$);\label{alg3.firstlcm}
\Loop
    \State {\scriptsize $X \gets \argmax_{A \in \mathcal{I}_1} CosineSim(A, \mathcal{S})$; \label{alg3.pick-x}
    \State $W \gets \argmax_{A \in S} CosineSim(A, X)$}\label{alg3.pick-w};
    \State $\mathcal{R}_2 \gets$ \sysname{ProjectData}$(\mathcal{R}_1, \mathcal{S} \cup \{X\})$, $\mathcal{V}_1 \gets \mathcal{V}_1 \setminus \{X\}$;
    \State $c_1 \gets$ \sysname{Pem-Lcm}$(c, \mathcal{S}, X, \mathcal{R}_2)$;\label{alg3.lcm}
    \State \textbf{if} $|\mathcal{I}_1| = 0$ \Return $c_1$.\label{alg3.return-lcm}
    \State $c_2 \gets$ \sysname{Pem-Ltm-2l}($c$, $\mathcal{S} \setminus \{W\}$, $\{W, X\}$, $\mathcal{R}_2$);\label{alg3.ltm}
    \If{$BIC(c_2|\mathcal{R}_2) - BIC(c_1|\mathcal{R}_2) > \delta$}\label{alg3.compare}
    	\State $c \gets$ Run EM on $c_2$ for $\kappa$ steps;
        \State \Return $c$ with $W$, $X$ and their parent removed.\label{alg3.return-island}
    \EndIf
    \If{$|\mathcal{S}| \geq \mu$}\label{alg3.maxisland}
    	\State $c \gets $Run EM on $c_1$ for $\kappa$ steps, \Return $c$.
    \EndIf
    \State $c \gets c_1$, $\mathcal{S} \gets \mathcal{S} \cup \{X\}$;\label{alg3.add-x}
\EndLoop

\end{algorithmic}
%\end{multicols}
\caption{\sysname{OneCategory}($\mathcal{R}_1$, $\mathcal{I}$, $\delta$, $\mu$, $\kappa$)}\label{alg.oneisland}
"
128,1806.02056,"[t]
\begin{description}
\item[Inputs:] A HTLM $m$, category level $l$, base recommendation list $B$, set of items $\mathcal{R}_u$ consumed by user $u$,  $\alpha$, $K$. \\
\item[Outputs:] A top $K$ recommendation list $L$.
\end{description}

%\begin{multicols}{2}
\begin{algorithmic}[1]
\State ${C_1 \dots C_m} \gets$ latent variable at level $l$ of $m$;
\State $n \gets |R_u|$, $n_i \gets 0 , i \in [1,m], B_{C_i}=\varnothing, C=\varnothing$;
\State $\forall C_i, i \in [1,m],$ get the set of items of this category $I_{C_i}$ from $m$; \label{alg.car.set}
\State $B_{C_i} \gets B_{C_i} \cup I \; s.t. \; I \in I_{C_i},\forall I \in B$;\label{alg.car.base}
\State $n_i \gets n_i+1 \; s.t. \; I \in I_{C_i}, \forall I \in \mathcal{R}_u$;\label{alg.car.ni}
\State sort $n_i, i \in [1,m], \; s.t. \; n_1>n_2 \dots > n_m$;
\For{$k =1 \dots m$}
\State \textbf{if} $n_k \geq \alpha$ \textbf{then} $r_{C_k}=\frac{n_k}{n}K$\label{alg.car.count}
\State \textbf{else break;}
\EndFor
\For{$j =1 \dots k$}\label{alg.car.cars}
\State $L \gets $ top $r_{C_j}$ elements from $B_{C_j}$;
\State $B \gets B\setminus L$ and $B_{C_j} \gets B_{C_j}\setminus L;$\label{alg.car.del}
\State $C \gets C \cup C_j;$
\EndFor\label{alg.car.care}
\While{$|L|< K$}% \wedge |B| \neq 0$}
\State $I \gets$ top item from $B$\label{alg.car.pick}
\State  \textbf{if} $(I \in I_{C_i}) \wedge (I_{C_i} \notin C) \wedge (n_i \neq 0)$ \textbf{then} $L \gets I;$\label{alg.car.new}
\State $B \gets I \setminus B;$
\EndWhile
%\State \textbf{if} $|L| < K$, \textbf{then} $L \gets top \; |K-L|$ items from $B_{C_1}$
\State \textbf{return} $L$.
\end{algorithmic}
%\end{multicols}
\caption{\sysname{CAR}($R_u$, $m$, $l$, $B$, $K$, $\alpha$)}\label{alg.car}
"
129,1806.02034,"
%\algsetup{linenosize=\tiny}
\small
\begin{algorithmic}
\STATE {\bf Input} Data matrix ($\X$), set of numbers of clusters to consider ($\{k_1, ..., k_m\}$), set of values for residual variance ($\{\sigma^2_1, ..., \sigma^2_l\}$)\\
\STATE
\STATE $K_{\mathrm{est}} \gets \mathrm{integer}(l)$ \hfill \# {\em initialise estimates of $k$}\\
\FOR{$i \in \{1, ..., l\}$}
\STATE $\mathrm{edf} \gets \mathrm{numeric}(m)$ \hfill \# {\em initialise/reset estimated degrees of freedom}\\
\FOR{$j \in \{1, ..., m\}$}
\STATE $\mathrm{edf}[j] \gets EDF(\mbox{$k$-means}(\X; k_j)|\hat \mmu\left(\X; k_j+1), \sigma^2_i\right)$ \hfill \# {\em compute effective degrees of freedom}\\
\STATE \hfill {\em estimates using $\sigma^2_i$}
\ENDFOR
\STATE $\mathrm{edf} \gets \mathrm{smooth}([k_1, ..., k_m], \mathrm{edf}| 3)$ \hfill \# {\em smooth degrees of freedom estimates}
\STATE $\mathrm{BIC} \gets \mbox{numeric}(m)$ \hfill \# {\em initialise/reset BIC estimates}\\
\FOR{$j\in \{1, ..., m\}$}
\STATE  $\mathrm{BIC}[j] \gets \frac{1}{\sigma^2_i} \sum_{r=1}^n||\X_{r\_}-\hat \mmu(\X;k_j)_{c(r)\_}||^2 + \log(nd)\mathrm{edf}[j]$ \hfill \# {\em compute BIC estimates}
\ENDFOR
\STATE $K_{\mathrm{est}}[i] \gets \mathrm{fmin}\left(\mathrm{BIC}\right)$ \hfill \# {\em estimate $k$ as the first local minimum in BIC estimates}
\ENDFOR
\IF{$\max_{k \in \{k_1, k_m\}}\Sigma_{i=1}^l I_{(K_{\mathrm{est}}[i]== k)}\geq \frac{2l}{3}$} 
\STATE {\bf return} $\mathrm{argmax}_{k \in \{k_1, k_m\}}\Sigma_{i=1}^l I_{(K_{\mathrm{est}}[i]== k)}$ \hfill \# {\em return $k_1$ or $k_m$ if estimated sufficiently often}
\ELSE
\STATE {\bf return} $\mathrm{argmax}_{k \in \{k_2, ..., k_{m-1}\}} \Sigma_{i=1}^l I_{(K_{\mathrm{est}}[i]== k)}$ \hfill \# {\em else return most frequent other value for $k$}
\ENDIF
\end{algorithmic}
\caption{Estimating $k$ using the BIC and effective degrees of freedom \label{alg:edfkmeans}}
"
130,1805.01553,"[t]
\caption{Bandit Interactive-Predictive}
\label{alg:BIP-NMT}
\begin{algorithmic}[1]
\STATE \textbf{Input:} $\theta_{0}$, $\phi_{0}$, $\alpha_A$, $\alpha_C$, $\epsilon$
\STATE \textbf{Output:} Estimates $\theta^\ast$, $\phi^\ast$
\STATE $k \leftarrow 1$
\FOR{i $\leftarrow$ 1, $\ldots$ N}
	\STATE Receive $\mathbf{x}_{i}$, Initialize $\gamma_{0} \leftarrow 0$, $\Xi \leftarrow \emptyset$
	\FOR{t $\leftarrow$ 1 $\ldots$ $T_{\max}$}
		\STATE Sample $\hat{y}_{1:t} \sim p_{\theta_{k-1}}(\cdot | \mathbf{x}_{i},\mathbf{\hat{y}}_{<t}, \Xi)$
		\STATE Compute $\bar{H}(\hat{y}_{1:t})$ using Eq. \eqref{eq:H_ph}
		\IF{$\bar{H}(\hat{y}_{1:t}) - \gamma_{t-1} \geq \epsilon \cdot \gamma_{t-1}$ \\
		 or $<$eos$>$ in $\hat{y}_{1:t}$}
			\STATE Receive feedback $\textrm{R}(\hat{y}_{1:t})$
				\IF{$\textrm{R}(\hat{y}_{1:t})\geq \mu$}
					\STATE $\Xi \leftarrow \hat{y}_{1:t}$
				\ENDIF
			    \STATE $\theta_k \leftarrow \theta_{k-1} -\alpha_A \nabla L_{\theta_{k-1}}(\hat{y}_{1:t})$ \\
			    (Eq. \eqref{eq:sgd})
				\STATE $\phi_k \leftarrow \phi_{k-1} -\alpha_C \nabla L_{\phi_{k-1}}(\hat{y}_{1:t})$ \\
				(see Eq. (7) in Nguyen et al. \shortcite{NguyenETAL:17})
				\STATE $k \leftarrow k + 1$
		\ENDIF
		\STATE Update $\gamma_{t} \leftarrow \gamma_{t-1}  + \frac{1}{t} \left( \bar{H}(\hat{y}_{1:t}) - \gamma_{t-1} \right) $
		\STATE \textbf{break} if $<$eos$>$ in $\hat{y}_{1:t}$
	\ENDFOR
\ENDFOR
\end{algorithmic}
"
